"file","estimate","estimate.lCI","estimate.uCI","estimate.con","estimate.con.lCI","estimate.con.uCI","heterogeneity","heterogeneity.lCI","heterogeneity.uCI","heterogeneity.con","heterogeneity.con.lCI","heterogeneity.con.uCI","estimate.BF","heterogeneity.BF","bias.BF","estimate.con.se"
"215",0.413193768084872,0.248366602959381,0.522236550884004,0.413193768084872,0.248366602959381,0.522236550884004,0.309297312609457,0.232029173561523,0.422118303391837,0.309297312609457,0.232029173561523,0.422118303391837,153.681651850724,3.21649998804748e+107,0.506302523064312,0.0698660664391984
"216",0.124959149097387,-0.396082268584056,0.60220174159576,0.124959149097387,-0.396082268584056,0.60220174159576,0.598927081599911,0.342074540514807,1.0110084475295,0.598927081599911,0.342074540514807,1.0110084475295,1.24574082184217,3.8277705520522e+38,3.74375318653386,0.254668967913225
"217",-0.717139808916433,-0.842935121199718,-0.569795353279252,-0.717139808916433,-0.842935121199718,-0.569795353279252,0.14157348076942,0,0.407309954743146,0.14157348076942,0,0.407309954743146,662916.185548109,2.78411513963542,0.478076244296499,0.0696797926071493
"218",-0.127522972672127,-0.479074080532895,0,-0.127522972672127,-0.479074080532895,0,0.336545857667294,0,0.613600326654274,0.336545857667294,0,0.613600326654274,1.34295099506573,26.4347353006305,0.718812452476935,0.122215021375844
"219",0.0410523275525524,-0.382097199927032,0.434682552136745,0.0410523275525524,-0.382097199927032,0.434682552136745,0.458473250104571,0.242891971068153,0.693120922058264,0.458473250104571,0.242891971068153,0.693120922058264,0.714803726795816,5667580297.03916,30.9270646748665,0.208366010423261
"22",-0.0151233814740977,-0.170410823813522,0.0172403999973109,-0.0151233814740977,-0.170410823813522,0.0172403999973109,0.0359677759417302,0,0.211085936756369,0.0359677759417302,0,0.211085936756369,0.24388455331926,0.666636093790788,0.415884495758724,0.0478710897983335
"220",0.255240750866191,0,0.350991158863708,0.255240750866191,0,0.350991158863708,0.124859349202471,0.0196167060952633,0.292023099146206,0.124859349202471,0.0196167060952633,0.292023099146206,17.0091391008637,40.7753666314812,1.13504305746542,0.0895402062569215
"221",0.0385391867905553,-0.0610890719653622,0.283555161923677,0.0385391867905553,-0.0610890719653622,0.283555161923677,0.0992498783746523,0,0.410785051747652,0.0992498783746523,0,0.410785051747652,0.478008138326714,1.44959227133577,0.626997686611761,0.0879210629908379
"222",-0.00293690121092058,-0.240887098852552,0.205864574268819,-0.00293690121092058,-0.240887098852552,0.205864574268819,0.043189970076201,0,0.262235406387016,0.043189970076201,0,0.262235406387016,0.337119727155954,0.716761421806976,0.458622977243058,0.113969357765064
"223",0.0315137911759142,-0.217175724878114,0.398165155770911,0.0315137911759142,-0.217175724878114,0.398165155770911,0.156212488583607,0,0.79844299273075,0.156212488583607,0,0.79844299273075,0.488070707783175,1.5168086277559,0.68669167894023,0.1569775989515
"224",-0.000975665067025059,-0.0628088728886101,0.0495403539976559,-0.000975665067025059,-0.0628088728886101,0.0495403539976559,0.0242890256997119,0,0.14509834263578,0.0242890256997119,0,0.14509834263578,0.141456897713126,0.5336970263731,0.251256607408951,0.028661043716227
